CustomerID,R,F,M,RFMSegment,RFMScore,CustomerGroup
1271,14124.0,2,4,3,243,9,Bronze
1272,14125.0,1,1,1,111,3,Gold
1273,14126.0,1,3,2,132,6,Sliver
1274,14127.0,3,2,2,322,7,Sliver
1275,14128.0,2,2,2,222,6,Sliver
1276,14129.0,1,2,1,121,4,Gold
1277,14130.0,3,1,2,312,6,Sliver
1278,14131.0,4,3,4,434,11,Bronze
1279,14132.0,1,1,1,111,3,Gold
1280,14133.0,3,3,2,332,8,Sliver
1281,14134.0,4,1,1,411,6,Sliver
1282,14135.0,1,1,1,111,3,Gold
1283,14136.0,4,2,2,422,8,Sliver
1284,14137.0,4,4,3,443,11,Bronze
1285,14138.0,1,3,2,132,6,Sliver
1286,14139.0,2,2,2,222,6,Sliver
1287,14140.0,1,2,2,122,5,Gold
1288,14141.0,1,3,2,132,6,Sliver
1289,14142.0,3,3,3,333,9,Bronze
1290,14143.0,3,4,4,344,11,Bronze
1291,14144.0,4,4,4,444,12,Bronze
1292,14145.0,2,3,1,231,6,Sliver
1293,14146.0,1,1,1,111,3,Gold
1294,14147.0,2,3,1,231,6,Sliver
1295,14148.0,3,4,3,343,10,Bronze
1296,14149.0,3,3,3,333,9,Bronze
1297,14150.0,2,3,3,233,8,Sliver
1298,14151.0,4,3,3,433,10,Bronze
1299,14152.0,2,2,2,222,6,Sliver
1300,14153.0,4,4,4,444,12,Bronze
1301,14154.0,3,1,1,311,5,Gold
1302,14155.0,3,4,4,344,11,Bronze
1303,14157.0,1,2,2,122,5,Gold
1304,14158.0,2,3,3,233,8,Sliver
1305,14159.0,1,1,1,111,3,Gold
1306,14160.0,4,2,1,421,7,Sliver
1307,14161.0,3,1,1,311,5,Gold
1308,14162.0,3,3,4,334,10,Bronze
1309,14163.0,2,2,1,221,5,Gold
1310,14164.0,2,3,2,232,7,Sliver
1311,14165.0,3,3,4,334,10,Bronze
1312,14166.0,4,3,4,434,11,Bronze
1313,14167.0,2,2,2,222,6,Sliver
1314,14168.0,4,4,3,443,11,Bronze
1315,14169.0,4,2,3,423,9,Bronze
1316,14170.0,3,1,3,313,7,Sliver
1317,14171.0,2,2,3,223,7,Sliver
1318,14172.0,4,3,3,433,10,Bronze
1319,14173.0,1,3,3,133,7,Sliver
1320,14174.0,2,3,4,234,9,Bronze
1321,14175.0,2,1,1,211,4,Gold
1322,14176.0,3,3,3,333,9,Bronze
1323,14177.0,2,1,1,211,4,Gold
1324,14178.0,1,1,2,112,4,Gold
1325,14179.0,2,1,3,213,6,Sliver
1326,14180.0,1,1,1,111,3,Gold
1327,14181.0,4,3,4,434,11,Bronze
1328,14182.0,4,3,3,433,10,Bronze
1329,14183.0,4,3,4,434,11,Bronze
1330,14184.0,2,3,3,233,8,Sliver
1331,14185.0,3,4,4,344,11,Bronze
1332,14186.0,4,2,2,422,8,Sliver
1333,14187.0,4,4,4,444,12,Bronze
1334,14188.0,2,2,2,222,6,Sliver
1335,14189.0,1,1,1,111,3,Gold
1336,14190.0,4,4,4,444,12,Bronze
1337,14191.0,1,1,1,111,3,Gold
1338,14192.0,4,4,4,444,12,Bronze
1339,14193.0,2,2,2,222,6,Sliver
1340,14194.0,1,1,1,111,3,Gold
1341,14195.0,3,4,1,341,8,Sliver
1342,14196.0,3,4,3,343,10,Bronze
1343,14197.0,4,4,3,443,11,Bronze
1344,14198.0,1,2,2,122,5,Gold
1345,14199.0,3,4,2,342,9,Bronze
1346,14200.0,4,3,3,433,10,Bronze
1347,14201.0,2,2,2,222,6,Sliver
1348,14202.0,3,3,2,332,8,Sliver
1349,14203.0,4,4,3,443,11,Bronze
1350,14204.0,1,1,2,112,4,Gold
1351,14205.0,1,2,1,121,4,Gold
1352,14206.0,3,2,2,322,7,Sliver
1353,14207.0,4,4,4,444,12,Bronze
1354,14208.0,2,3,3,233,8,Sliver
1355,14209.0,1,1,1,111,3,Gold
1356,14210.0,3,1,1,311,5,Gold
1357,14211.0,2,1,1,211,4,Gold
1358,14212.0,2,3,1,231,6,Sliver
1359,14213.0,4,4,2,442,10,Bronze
1360,14214.0,2,2,2,222,6,Sliver
1361,14215.0,1,1,1,111,3,Gold
1362,14216.0,1,2,2,122,5,Gold
1363,14217.0,1,1,1,111,3,Gold
1364,14218.0,2,4,4,244,10,Bronze
1365,14219.0,1,3,3,133,7,Sliver
1366,14220.0,3,3,2,332,8,Sliver
1367,14221.0,2,1,1,211,4,Gold
1368,14222.0,3,3,3,333,9,Bronze
1369,14223.0,2,2,2,222,6,Sliver
1370,14224.0,3,1,2,312,6,Sliver
1371,14225.0,4,2,2,422,8,Sliver
1372,14226.0,2,2,1,221,5,Gold
1373,14227.0,2,1,1,211,4,Gold
1374,14228.0,4,3,3,433,10,Bronze
1375,14229.0,2,2,1,221,5,Gold
1376,14230.0,4,3,2,432,9,Bronze
1377,14231.0,3,2,2,322,7,Sliver
1378,14232.0,2,2,2,222,6,Sliver
1379,14233.0,2,2,1,221,5,Gold
1380,14234.0,1,1,3,113,5,Gold
1381,14235.0,2,1,1,211,4,Gold
1382,14236.0,2,3,2,232,7,Sliver
1383,14237.0,3,3,3,333,9,Bronze
1384,14238.0,3,4,3,343,10,Bronze
1385,14239.0,2,1,1,211,4,Gold
1386,14240.0,2,2,2,222,6,Sliver
1387,14241.0,3,4,3,343,10,Bronze
1388,14242.0,3,4,4,344,11,Bronze
1389,14243.0,1,1,1,111,3,Gold
1390,14244.0,4,4,3,443,11,Bronze
1391,14245.0,3,2,2,322,7,Sliver
1392,14246.0,3,2,2,322,7,Sliver
1393,14247.0,3,2,3,323,8,Sliver
1394,14248.0,3,3,2,332,8,Sliver
1395,14249.0,4,1,1,411,6,Sliver
1396,14250.0,1,2,2,122,5,Gold
1397,14251.0,1,2,1,121,4,Gold
1398,14252.0,3,4,3,343,10,Bronze
1399,14253.0,4,4,3,443,11,Bronze
1400,14254.0,4,3,3,433,10,Bronze
1401,14255.0,4,4,2,442,10,Bronze
1402,14256.0,3,2,1,321,6,Sliver
1403,14257.0,2,1,1,211,4,Gold
1404,14258.0,1,1,1,111,3,Gold
1405,14259.0,3,4,4,344,11,Bronze
1406,14260.0,4,3,3,433,10,Bronze
1407,14261.0,2,3,2,232,7,Sliver
1408,14262.0,1,1,1,111,3,Gold
1409,14263.0,4,4,4,444,12,Bronze
1410,14264.0,3,2,2,322,7,Sliver
1411,14266.0,4,4,4,444,12,Bronze
1412,14267.0,3,2,2,322,7,Sliver
1413,14268.0,4,4,3,443,11,Bronze
1414,14269.0,4,4,4,444,12,Bronze
1415,14270.0,3,3,3,333,9,Bronze
1416,14271.0,3,3,4,334,10,Bronze
1417,14272.0,2,2,2,222,6,Sliver
1418,14273.0,2,3,3,233,8,Sliver
1419,14274.0,4,4,4,444,12,Bronze
1420,14275.0,4,3,2,432,9,Bronze
1421,14276.0,2,2,2,222,6,Sliver
1422,14278.0,4,4,4,444,12,Bronze
1423,14279.0,4,4,4,444,12,Bronze
1424,14280.0,3,4,4,344,11,Bronze
1425,14281.0,4,4,4,444,12,Bronze
1426,14282.0,1,1,1,111,3,Gold
1427,14283.0,4,3,3,433,10,Bronze
1428,14284.0,2,2,2,222,6,Sliver
1429,14285.0,1,2,1,121,4,Gold
1430,14286.0,1,1,1,111,3,Gold
1431,14287.0,1,4,4,144,9,Bronze
1432,14288.0,3,4,3,343,10,Bronze
1433,14289.0,1,3,2,132,6,Sliver
1434,14290.0,1,1,1,111,3,Gold
1435,14291.0,1,1,1,111,3,Gold
1436,14292.0,1,1,1,111,3,Gold
1437,14293.0,1,2,1,121,4,Gold
1438,14294.0,4,3,3,433,10,Bronze
1439,14295.0,2,2,1,221,5,Gold
1440,14296.0,4,3,3,433,10,Bronze
1441,14297.0,1,2,2,122,5,Gold
1442,14298.0,1,1,1,111,3,Gold
1443,14299.0,1,1,1,111,3,Gold
1444,14300.0,1,4,4,144,9,Bronze
1445,14301.0,3,2,2,322,7,Sliver
1446,14302.0,4,3,3,433,10,Bronze
1447,14303.0,4,3,4,434,11,Bronze
1448,14304.0,3,2,2,322,7,Sliver
1449,14305.0,2,2,2,222,6,Sliver
1450,14306.0,2,3,1,231,6,Sliver
1451,14307.0,2,1,1,211,4,Gold
1452,14308.0,4,4,2,442,10,Bronze
1453,14309.0,1,1,1,111,3,Gold
1454,14310.0,4,3,3,433,10,Bronze
1455,14311.0,3,3,3,333,9,Bronze
1456,14312.0,2,1,1,211,4,Gold
1457,14314.0,3,4,4,344,11,Bronze
1458,14315.0,2,2,1,221,5,Gold
1459,14316.0,4,3,2,432,9,Bronze
1460,14317.0,2,3,3,233,8,Sliver
1461,14318.0,4,4,4,444,12,Bronze
1462,14319.0,4,3,3,433,10,Bronze
1463,14320.0,3,2,2,322,7,Sliver
1464,14321.0,1,1,1,111,3,Gold
1465,14322.0,4,4,3,443,11,Bronze
1466,14323.0,3,3,3,333,9,Bronze
1467,14324.0,4,3,3,433,10,Bronze
1468,14325.0,4,4,4,444,12,Bronze
1469,14326.0,3,2,2,322,7,Sliver
1470,14327.0,3,2,2,322,7,Sliver
1471,14328.0,4,4,3,443,11,Bronze
1472,14329.0,1,1,1,111,3,Gold
1473,14330.0,4,4,4,444,12,Bronze
1474,14331.0,3,3,3,333,9,Bronze
1475,14332.0,1,2,2,122,5,Gold
1476,14333.0,2,4,3,243,9,Bronze
1477,14334.0,1,1,1,111,3,Gold
1478,14336.0,1,2,2,122,5,Gold
1479,14338.0,3,3,2,332,8,Sliver
1480,14339.0,3,3,3,333,9,Bronze
1481,14340.0,3,4,4,344,11,Bronze
1482,14341.0,2,1,1,211,4,Gold
1483,14342.0,1,3,2,132,6,Sliver
1484,14343.0,4,1,2,412,7,Sliver
1485,14344.0,3,1,1,311,5,Gold
1486,14345.0,2,4,4,244,10,Bronze
1487,14346.0,3,1,1,311,5,Gold
1488,14347.0,4,4,4,444,12,Bronze
1489,14348.0,3,4,3,343,10,Bronze
1490,14349.0,1,3,4,134,8,Sliver
1491,14350.0,3,2,2,322,7,Sliver
1492,14351.0,3,4,4,344,11,Bronze
1493,14352.0,3,3,2,332,8,Sliver
1494,14353.0,3,3,3,333,9,Bronze
1495,14354.0,1,4,4,144,9,Bronze
1496,14355.0,3,2,2,322,7,Sliver
1497,14356.0,2,3,3,233,8,Sliver
1498,14357.0,2,3,4,234,9,Bronze
1499,14358.0,4,3,3,433,10,Bronze
1500,14359.0,1,2,2,122,5,Gold
1501,14360.0,2,2,2,222,6,Sliver
1502,14361.0,4,4,4,444,12,Bronze
1503,14362.0,1,3,4,134,8,Sliver
1504,14363.0,4,4,4,444,12,Bronze
1505,14364.0,3,2,1,321,6,Sliver
1506,14365.0,4,3,3,433,10,Bronze
1507,14366.0,4,4,4,444,12,Bronze
1508,14367.0,1,1,1,111,3,Gold
1509,14368.0,3,4,4,344,11,Bronze
1510,14369.0,4,3,3,433,10,Bronze
1511,14370.0,4,3,2,432,9,Bronze
1512,14371.0,3,4,4,344,11,Bronze
1513,14372.0,4,3,2,432,9,Bronze
1514,14373.0,3,4,4,344,11,Bronze
1515,14374.0,4,4,4,444,12,Bronze
1516,14375.0,3,1,2,312,6,Sliver
1517,14376.0,4,4,4,444,12,Bronze
1518,14377.0,3,4,3,343,10,Bronze
1519,14378.0,4,4,4,444,12,Bronze
1520,14379.0,2,2,2,222,6,Sliver
1521,14380.0,4,4,4,444,12,Bronze
1522,14381.0,2,2,3,223,7,Sliver
1523,14382.0,2,1,2,212,5,Gold
1524,14383.0,2,2,2,222,6,Sliver
1525,14384.0,4,4,4,444,12,Bronze
1526,14385.0,1,4,4,144,9,Bronze
1527,14386.0,3,4,4,344,11,Bronze
1528,14387.0,2,1,2,212,5,Gold
1529,14388.0,1,1,1,111,3,Gold
1530,14389.0,2,2,2,222,6,Sliver
1531,14390.0,1,1,1,111,3,Gold
1532,14391.0,4,4,4,444,12,Bronze
1533,14392.0,4,4,4,444,12,Bronze
1534,14393.0,3,4,4,344,11,Bronze
1535,14394.0,4,4,4,444,12,Bronze
1536,14395.0,1,1,1,111,3,Gold
1537,14396.0,2,1,2,212,5,Gold
1538,14397.0,1,2,1,121,4,Gold
1539,14398.0,4,2,3,423,9,Bronze
1540,14399.0,4,1,2,412,7,Sliver
1541,14400.0,3,2,2,322,7,Sliver
1542,14401.0,1,1,1,111,3,Gold
1543,14402.0,4,4,4,444,12,Bronze
1544,14403.0,3,3,2,332,8,Sliver
1545,14404.0,2,1,1,211,4,Gold
1546,14405.0,4,4,4,444,12,Bronze
1547,14406.0,3,4,4,344,11,Bronze
1548,14407.0,3,2,1,321,6,Sliver
1549,14408.0,1,2,1,121,4,Gold
1550,14409.0,2,2,1,221,5,Gold
1551,14410.0,2,1,1,211,4,Gold
1552,14411.0,3,4,2,342,9,Bronze
1553,14412.0,2,2,2,222,6,Sliver
1554,14413.0,3,2,3,323,8,Sliver
1555,14414.0,2,2,1,221,5,Gold
1556,14415.0,1,1,1,111,3,Gold
1557,14416.0,1,4,3,143,8,Sliver
1558,14417.0,4,2,3,423,9,Bronze
1559,14418.0,1,2,2,122,5,Gold
1560,14419.0,1,1,2,112,4,Gold
1561,14420.0,3,2,2,322,7,Sliver
1562,14421.0,2,2,1,221,5,Gold
1563,14422.0,1,1,1,111,3,Gold
1564,14423.0,3,4,2,342,9,Bronze
1565,14424.0,1,4,4,144,9,Bronze
1566,14425.0,4,3,3,433,10,Bronze
1567,14426.0,1,1,1,111,3,Gold
1568,14427.0,2,3,2,232,7,Sliver
1569,14428.0,1,2,2,122,5,Gold
1570,14429.0,4,3,3,433,10,Bronze
1571,14430.0,4,3,2,432,9,Bronze
1572,14431.0,3,2,1,321,6,Sliver
1573,14432.0,1,1,1,111,3,Gold
1574,14433.0,4,2,4,424,10,Bronze
1575,14434.0,1,4,2,142,7,Sliver
1576,14435.0,4,4,4,444,12,Bronze
1577,14436.0,2,4,4,244,10,Bronze
1578,14437.0,3,3,2,332,8,Sliver
1579,14438.0,3,4,4,344,11,Bronze
1580,14440.0,1,2,1,121,4,Gold
1581,14441.0,1,1,1,111,3,Gold
1582,14443.0,2,2,2,222,6,Sliver
1583,14444.0,4,4,4,444,12,Bronze
1584,14445.0,4,3,4,434,11,Bronze
1585,14446.0,1,1,2,112,4,Gold
1586,14447.0,1,2,2,122,5,Gold
1587,14448.0,1,4,3,143,8,Sliver
1588,14449.0,1,1,1,111,3,Gold
1589,14450.0,3,2,2,322,7,Sliver
1590,14451.0,2,1,1,211,4,Gold
1591,14452.0,1,2,3,123,6,Sliver
1592,14453.0,3,3,4,334,10,Bronze
1593,14454.0,3,2,2,322,7,Sliver
1594,14455.0,4,2,3,423,9,Bronze
1595,14456.0,1,1,1,111,3,Gold
1596,14457.0,3,4,4,344,11,Bronze
1597,14458.0,3,3,4,334,10,Bronze
1598,14459.0,3,2,1,321,6,Sliver
1599,14460.0,3,3,2,332,8,Sliver
1600,14461.0,3,1,1,311,5,Gold
1601,14462.0,2,1,1,211,4,Gold
1602,14463.0,2,4,3,243,9,Bronze
1603,14464.0,4,4,4,444,12,Bronze
1604,14465.0,3,1,1,311,5,Gold
1605,14466.0,2,1,1,211,4,Gold
1606,14467.0,1,1,1,111,3,Gold
1607,14468.0,4,4,4,444,12,Bronze
1608,14469.0,4,1,2,412,7,Sliver
1609,14470.0,1,2,3,123,6,Sliver
1610,14471.0,4,3,3,433,10,Bronze
1611,14472.0,3,1,2,312,6,Sliver
1612,14473.0,2,4,4,244,10,Bronze
1613,14474.0,2,2,2,222,6,Sliver
1614,14475.0,2,3,2,232,7,Sliver
1615,14476.0,3,4,4,344,11,Bronze
1616,14477.0,1,4,2,142,7,Sliver
1617,14478.0,4,2,2,422,8,Sliver
1618,14479.0,3,1,2,312,6,Sliver
1619,14480.0,1,2,2,122,5,Gold
1620,14481.0,3,1,1,311,5,Gold
1621,14482.0,1,1,1,111,3,Gold
1622,14483.0,3,4,4,344,11,Bronze
1623,14484.0,2,2,2,222,6,Sliver
1624,14485.0,2,3,4,234,9,Bronze
1625,14486.0,4,4,4,444,12,Bronze
1626,14487.0,2,1,2,212,5,Gold
1627,14488.0,2,3,2,232,7,Sliver
1628,14489.0,3,2,2,322,7,Sliver
1629,14490.0,4,2,2,422,8,Sliver
1630,14491.0,3,4,3,343,10,Bronze
1631,14492.0,4,2,2,422,8,Sliver
1632,14493.0,1,1,1,111,3,Gold
1633,14494.0,1,4,3,143,8,Sliver
1634,14495.0,2,4,4,244,10,Bronze
1635,14496.0,3,2,1,321,6,Sliver
1636,14497.0,3,3,3,333,9,Bronze
1637,14498.0,2,1,1,211,4,Gold
1638,14499.0,2,1,2,212,5,Gold
1639,14500.0,2,4,3,243,9,Bronze
1640,14501.0,3,4,4,344,11,Bronze
1641,14502.0,1,1,1,111,3,Gold
1642,14503.0,1,1,1,111,3,Gold
1643,14504.0,2,2,3,223,7,Sliver
1644,14505.0,1,1,1,111,3,Gold
1645,14506.0,1,1,1,111,3,Gold
1646,14507.0,1,1,1,111,3,Gold
1647,14508.0,1,1,3,113,5,Gold
1648,14509.0,4,3,4,434,11,Bronze
1649,14510.0,3,2,2,322,7,Sliver
1650,14511.0,1,2,2,122,5,Gold
1651,14512.0,3,2,2,322,7,Sliver
1652,14513.0,3,4,3,343,10,Bronze
1653,14514.0,2,1,1,211,4,Gold
1654,14515.0,1,1,1,111,3,Gold
1655,14516.0,4,3,4,434,11,Bronze
1656,14517.0,2,4,3,243,9,Bronze
1657,14518.0,2,4,4,244,10,Bronze
1658,14519.0,4,3,4,434,11,Bronze
1659,14520.0,1,4,4,144,9,Bronze
1660,14521.0,4,4,4,444,12,Bronze
1661,14522.0,1,3,2,132,6,Sliver
1662,14523.0,3,4,4,344,11,Bronze
1663,14524.0,2,1,1,211,4,Gold
1664,14525.0,1,1,1,111,3,Gold
1665,14526.0,4,3,4,434,11,Bronze
1666,14527.0,1,1,1,111,3,Gold
1667,14528.0,2,4,3,243,9,Bronze
1668,14529.0,2,1,3,213,6,Sliver
1669,14530.0,1,1,1,111,3,Gold
1670,14531.0,4,3,3,433,10,Bronze
1671,14532.0,3,1,1,311,5,Gold
1672,14533.0,1,2,1,121,4,Gold
1673,14534.0,1,1,1,111,3,Gold
1674,14535.0,2,1,1,211,4,Gold
1675,14536.0,3,4,4,344,11,Bronze
1676,14537.0,2,3,3,233,8,Sliver
1677,14538.0,2,3,2,232,7,Sliver
1678,14539.0,1,3,3,133,7,Sliver
1679,14540.0,1,1,1,111,3,Gold
1680,14541.0,2,1,1,211,4,Gold
1681,14542.0,3,4,4,344,11,Bronze
1682,14543.0,2,1,1,211,4,Gold
1683,14544.0,1,1,1,111,3,Gold
1684,14545.0,4,3,3,433,10,Bronze
1685,14546.0,1,1,1,111,3,Gold
1686,14547.0,1,1,1,111,3,Gold
1687,14548.0,3,2,1,321,6,Sliver
1688,14549.0,3,1,2,312,6,Sliver
1689,14550.0,1,2,2,122,5,Gold
1690,14551.0,1,2,2,122,5,Gold
1691,14552.0,3,1,3,313,7,Sliver
1692,14553.0,1,1,2,112,4,Gold
1693,14554.0,1,1,1,111,3,Gold
1694,14555.0,2,2,1,221,5,Gold
1695,14556.0,4,1,3,413,8,Sliver
1696,14557.0,2,4,3,243,9,Bronze
1697,14558.0,4,4,3,443,11,Bronze
1698,14559.0,4,4,4,444,12,Bronze
1699,14560.0,1,1,1,111,3,Gold
1700,14561.0,2,2,2,222,6,Sliver
1701,14562.0,1,1,1,111,3,Gold
1702,14563.0,4,2,3,423,9,Bronze
1703,14565.0,2,1,1,211,4,Gold
1704,14567.0,2,3,2,232,7,Sliver
1705,14569.0,1,3,3,133,7,Sliver
1706,14570.0,3,2,3,323,8,Sliver
1707,14571.0,4,3,4,434,11,Bronze
1708,14572.0,1,1,1,111,3,Gold
1709,14573.0,3,1,1,311,5,Gold
1710,14574.0,4,4,4,444,12,Bronze
1711,14575.0,4,2,3,423,9,Bronze
1712,14576.0,3,4,4,344,11,Bronze
1713,14577.0,1,1,2,112,4,Gold
1714,14578.0,1,3,4,134,8,Sliver
1715,14579.0,4,3,4,434,11,Bronze
1716,14580.0,4,4,4,444,12,Bronze
1717,14581.0,1,2,3,123,6,Sliver
1718,14582.0,2,4,4,244,10,Bronze
1719,14583.0,1,1,2,112,4,Gold
1720,14584.0,3,1,2,312,6,Sliver
1721,14585.0,2,2,2,222,6,Sliver
1722,14586.0,3,4,4,344,11,Bronze
1723,14587.0,1,1,2,112,4,Gold
1724,14588.0,4,4,4,444,12,Bronze
1725,14589.0,3,4,4,344,11,Bronze
1726,14590.0,4,1,1,411,6,Sliver
1727,14591.0,1,1,2,112,4,Gold
1728,14592.0,2,1,3,213,6,Sliver
1729,14593.0,1,1,1,111,3,Gold
1730,14594.0,1,3,3,133,7,Sliver
1731,14595.0,1,2,1,121,4,Gold
1732,14596.0,4,2,4,424,10,Bronze
1733,14597.0,1,2,1,121,4,Gold
1734,14598.0,2,2,3,223,7,Sliver
1735,14599.0,4,2,3,423,9,Bronze
1736,14600.0,3,2,2,322,7,Sliver
1737,14601.0,1,4,4,144,9,Bronze
1738,14602.0,4,3,4,434,11,Bronze
1739,14603.0,3,4,3,343,10,Bronze
1740,14604.0,4,3,4,434,11,Bronze
1741,14605.0,3,2,2,322,7,Sliver
1742,14606.0,1,1,1,111,3,Gold
1743,14607.0,1,1,1,111,3,Gold
1744,14608.0,1,3,1,131,5,Gold
1745,14609.0,2,4,2,242,8,Sliver
1746,14610.0,4,4,4,444,12,Bronze
1747,14611.0,4,3,3,433,10,Bronze
1748,14612.0,4,4,2,442,10,Bronze
1749,14613.0,4,4,4,444,12,Bronze
1750,14614.0,4,4,4,444,12,Bronze
1751,14615.0,4,3,2,432,9,Bronze
1752,14616.0,3,4,3,343,10,Bronze
1753,14617.0,4,4,4,444,12,Bronze
1754,14618.0,1,3,2,132,6,Sliver
1755,14619.0,3,2,2,322,7,Sliver
1756,14620.0,3,3,3,333,9,Bronze
1757,14621.0,1,1,1,111,3,Gold
1758,14622.0,3,3,4,334,10,Bronze
1759,14623.0,2,1,2,212,5,Gold
1760,14624.0,2,3,3,233,8,Sliver
1761,14625.0,3,1,1,311,5,Gold
1762,14626.0,1,1,1,111,3,Gold
1763,14627.0,3,3,3,333,9,Bronze
1764,14628.0,2,2,2,222,6,Sliver
1765,14629.0,1,1,2,112,4,Gold
1766,14630.0,4,3,3,433,10,Bronze
1767,14631.0,2,2,2,222,6,Sliver
1768,14632.0,3,4,4,344,11,Bronze
1769,14633.0,3,4,3,343,10,Bronze
1770,14634.0,4,2,2,422,8,Sliver
1771,14635.0,4,4,4,444,12,Bronze
1772,14636.0,2,3,3,233,8,Sliver
1773,14637.0,4,4,4,444,12,Bronze
1774,14638.0,2,4,3,243,9,Bronze
1775,14639.0,2,1,1,211,4,Gold
1776,14640.0,1,1,1,111,3,Gold
1777,14641.0,1,4,4,144,9,Bronze
1778,14642.0,2,4,4,244,10,Bronze
1779,14643.0,3,2,2,322,7,Sliver
1780,14644.0,2,2,1,221,5,Gold
1781,14645.0,3,3,2,332,8,Sliver
1782,14647.0,3,3,3,333,9,Bronze
1783,14648.0,4,1,1,411,6,Sliver
1784,14649.0,1,1,1,111,3,Gold
1785,14650.0,4,4,4,444,12,Bronze
1786,14651.0,2,1,2,212,5,Gold
1787,14652.0,2,3,4,234,9,Bronze
1788,14653.0,1,1,1,111,3,Gold
1789,14654.0,4,3,4,434,11,Bronze
1790,14655.0,1,2,1,121,4,Gold
1791,14656.0,3,1,3,313,7,Sliver
1792,14657.0,1,1,2,112,4,Gold
1793,14658.0,1,3,4,134,8,Sliver
1794,14659.0,1,1,1,111,3,Gold
1795,14660.0,2,3,4,234,9,Bronze
1796,14661.0,2,4,4,244,10,Bronze
1797,14662.0,2,1,2,212,5,Gold
1798,14663.0,4,2,3,423,9,Bronze
1799,14664.0,1,2,3,123,6,Sliver
1800,14665.0,2,2,1,221,5,Gold
1801,14666.0,1,4,4,144,9,Bronze
1802,14667.0,1,1,1,111,3,Gold
1803,14668.0,4,4,4,444,12,Bronze
1804,14669.0,3,1,1,311,5,Gold
1805,14670.0,3,1,3,313,7,Sliver
1806,14671.0,4,2,2,422,8,Sliver
1807,14672.0,3,2,2,322,7,Sliver
1808,14673.0,1,1,1,111,3,Gold
1809,14674.0,4,4,4,444,12,Bronze
1810,14675.0,1,1,2,112,4,Gold
1811,14676.0,2,2,1,221,5,Gold
1812,14677.0,4,4,4,444,12,Bronze
1813,14678.0,4,3,3,433,10,Bronze
1814,14679.0,3,2,2,322,7,Sliver
1815,14680.0,1,1,1,111,3,Gold
1816,14681.0,2,4,2,242,8,Sliver
1817,14682.0,3,2,2,322,7,Sliver
1818,14683.0,4,3,4,434,11,Bronze
1819,14684.0,1,1,2,112,4,Gold
1820,14685.0,4,1,1,411,6,Sliver
1821,14686.0,4,1,2,412,7,Sliver
1822,14687.0,3,3,2,332,8,Sliver
1823,14688.0,1,1,1,111,3,Gold
1824,14689.0,3,4,4,344,11,Bronze
1825,14690.0,2,2,3,223,7,Sliver
1826,14691.0,2,2,2,222,6,Sliver
1827,14692.0,3,1,2,312,6,Sliver
1828,14693.0,3,2,2,322,7,Sliver
1829,14694.0,4,4,4,444,12,Bronze
1830,14695.0,4,2,2,422,8,Sliver
1831,14696.0,1,1,1,111,3,Gold
1832,14697.0,3,3,4,334,10,Bronze
1833,14698.0,1,1,2,112,4,Gold
1834,14699.0,3,3,3,333,9,Bronze
1835,14700.0,2,1,1,211,4,Gold
1836,14701.0,1,1,1,111,3,Gold
1837,14702.0,1,1,1,111,3,Gold
1838,14703.0,1,3,4,134,8,Sliver
1839,14704.0,1,1,2,112,4,Gold
1840,14705.0,3,4,4,344,11,Bronze
1841,14706.0,4,3,3,433,10,Bronze
1842,14707.0,4,4,4,444,12,Bronze
1843,14708.0,1,3,2,132,6,Sliver
1844,14709.0,1,1,1,111,3,Gold
1845,14710.0,1,1,2,112,4,Gold
1846,14711.0,1,1,1,111,3,Gold
1847,14712.0,2,3,2,232,7,Sliver
1848,14713.0,1,1,1,111,3,Gold
1849,14714.0,1,2,2,122,5,Gold
1850,14715.0,1,2,2,122,5,Gold
1851,14716.0,2,2,3,223,7,Sliver
1852,14717.0,4,4,4,444,12,Bronze
1853,14718.0,4,4,4,444,12,Bronze
1854,14719.0,1,1,2,112,4,Gold
1855,14720.0,1,3,3,133,7,Sliver
1856,14721.0,3,3,4,334,10,Bronze
1857,14722.0,3,2,3,323,8,Sliver
1858,14723.0,1,1,2,112,4,Gold
1859,14724.0,4,3,3,433,10,Bronze
1860,14725.0,1,2,2,122,5,Gold
1861,14726.0,4,4,4,444,12,Bronze
1862,14727.0,3,3,3,333,9,Bronze
1863,14728.0,4,4,4,444,12,Bronze
1864,14729.0,3,2,3,323,8,Sliver
1865,14730.0,1,1,2,112,4,Gold
1866,14731.0,2,3,3,233,8,Sliver
1867,14732.0,1,1,1,111,3,Gold
1868,14733.0,1,1,1,111,3,Gold
1869,14734.0,4,2,2,422,8,Sliver
1870,14735.0,1,1,1,111,3,Gold
1871,14736.0,4,2,3,423,9,Bronze
1872,14737.0,1,3,1,131,5,Gold
1873,14738.0,2,2,2,222,6,Sliver
1874,14739.0,1,1,1,111,3,Gold
1875,14740.0,3,1,1,311,5,Gold
1876,14741.0,1,2,2,122,5,Gold
1877,14742.0,4,3,3,433,10,Bronze
1878,14743.0,4,4,4,444,12,Bronze
1879,14744.0,1,2,1,121,4,Gold
1880,14745.0,3,1,1,311,5,Gold
1881,14746.0,4,4,3,443,11,Bronze
1882,14747.0,3,4,4,344,11,Bronze
1883,14748.0,2,1,1,211,4,Gold
1884,14749.0,4,4,4,444,12,Bronze
1885,14750.0,4,3,4,434,11,Bronze
